Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,clean_text,topic
305418,B0010UOGWM,A2WURA7XS1L00T,Martin Priest,3,6,1,1283040000,After-taste,"We enjoy our soda stream alot.<br />But the syrups you get from them all have a bitter after taste, which is from using the Splendia.<br />Currently looking for better syrups.",negative,we enjoy our soda stream alot but the syrups you get from them all have a bitter after taste which is from using the splendia currently looking for better syrups,4
450997,B001OCKIBY,AMS2CPERWN7JV,E. Byers,1,2,5,1250467200,"Like a Candy Bar, but better","These are really tasty, pretty much like a candy bar, unfortunately they also have the calories of a candy bar.  Although they are probably still better for you.<br /><br />It's nice to see the bars bigger, however because of that you get one less bar in the package.  Really liked these, only problem right now is that we can't find them locally.",positive,these are really tasty pretty much like a candy bar unfortunately they also have the calories of a candy bar although they are probably still better for you it s nice to see the bars bigger however because of that you get one less bar in the package really liked these only problem right now is that we can t find them locally,10
150950,B000HDKZJG,A345FZHGN8U9QZ,Tiffany M,3,3,5,1245283200,"New recipe is great, the old one was not.","This granola/cereal is great. I have many allergies and I never get sick no matter how much of this I eat. The new formula is crunchy in a nicer way unlike the old formula could have broken a tooth. (There were uncooked rice grains in there like little stones.) I add splenda and a little more cinnamon and cover it in skim milk, then heat it up in the microwave. It's thickens like oatmeal and it's very tasty that way! Also good in yogurt.",positive,this granola cereal is great i have many allergies and i never get sick no matter how much of this i eat the new formula is crunchy in a nicer way unlike the old formula could have broken a tooth there were uncooked rice grains in there like little stones i add splenda and a little more cinnamon and cover it in skim milk then heat it up in the microwave it s thickens like oatmeal and it s very tasty that way also good in yogurt,13
177542,B004U49QU2,A1S78V0MOUYFUA,L A.,1,1,2,1308787200,Don't waste your money on these,"I've always like the Chips Ahoy chocolate chip cookies (I remember when they were much larger!).  That's why I thought I would try these but they are overly sweet with an artificial chocolate flavor.  Not worth the calories, salt and chemicals.  There are much better choices in cookies.",negative,i ve always like the chips ahoy chocolate chip cookies i remember when they were much larger that s why i thought i would try these but they are overly sweet with an artificial chocolate flavor not worth the calories salt and chemicals there are much better choices in cookies,9
381247,B00020HHK4,AEA27WV6NXOH2,"Tole ""Momzilla""",0,0,4,1338249600,I like the taste,"For me the tea has light taste, I drink it once a day for about 2 months, hoping to have better hair and nails (after seeing it on Dr.Oz). So far, I haven't seen the result, yet, but I'm hopeful.",positive,for me the tea has light taste i drink it once a day for about months hoping to have better hair and nails after seeing it on dr oz so far i haven t seen the result yet but i m hopeful,2
482566,B0035R8WVO,A69NJNZZZTWY6,D. Alandrobish,2,2,5,1317081600,SALT OF THE EARTH!,"If you think that salt is merely salt, listen up! This salt gives a flavor to food that you<br />would have never imagined. Salt is a flavor enhancer, but this salt tastes like the Rolls<br />Royce of them all. If you want to savor your cooking and kick it up a notch or two, I recommend<br />sprinkling this salt on just about anything you can put in your mouth. BRAVO!",positive,if you think that salt is merely salt listen up this salt gives a flavor to food that you would have never imagined salt is a flavor enhancer but this salt tastes like the rolls royce of them all if you want to savor your cooking and kick it up a notch or two i recommend sprinkling this salt on just about anything you can put in your mouth bravo,20
553965,B001E5E0D8,A2XSQDY34DMXTA,"SMA ""SA""",0,0,5,1248739200,Super coffee,"This espresso is amazing. My wife would not drink coffee until she had this product, now she has Lavazza espresso every day. Crema e gusto tastes wondeful, try it and you'll love it.",positive,this espresso is amazing my wife would not drink coffee until she had this product now she has lavazza espresso every day crema e gusto tastes wondeful try it and you ll love it,1
40057,B000VYD0MA,A3ROS9735G0G6O,"D. James ""organic veggies""",8,8,5,1270771200,this is the best way to end gophers in your yard,"I have been using this trap for 30 years and it has always done the job. The trick is to know how to use the trap. You need to have two of them, each one going in the opposite direction in the tunnel. And it makes a big difference if you bait the trap before you place it in the tunnel. You want to attract the gopher to the trap, otherwise you will not be as successful.",positive,i have been using this trap for years and it has always done the job the trick is to know how to use the trap you need to have two of them each one going in the opposite direction in the tunnel and it makes a big difference if you bait the trap before you place it in the tunnel you want to attract the gopher to the trap otherwise you will not be as successful,-1
342006,B000ESJR20,A38H2OJ7YP9A4,"D. Mullane ""Daniel Mullane""",2,9,1,1302566400,Mount Hagen Organic Freeze Dried Instant Coffee,"Instant coffee can be good tasting; Mount Hagen has misses the mark.  Mount Hagen tastes like freeze dried coffees of old.  Nescaf&eacute; makes a good tasting dark roast instant coffee, unfortunately it's not organic and won't be any time soon.  Such is life.",negative,instant coffee can be good tasting mount hagen has misses the mark mount hagen tastes like freeze dried coffees of old nescaf eacute makes a good tasting dark roast instant coffee unfortunately it s not organic and won t be any time soon such is life,1
251863,B000EVKHNA,A34D050LZ2NNZH,CJS,27,28,3,1226016000,"good taste, but poor texture for pie crust or crepes","This flour tastes great, but doesn't seem to have the best result when used by itself.  I had high hopes after reading the reviews and my first attempt - pie crust - was a flop...the dough wouldn't stay together to even think about rolling it out...so I patted it into the pan and it tasted good - just crumbled.  I then tried it in crepes and added xanthum gum and it seemed better, but still not great.  My best success with it has been using 1/2 this and 1/2 Bob's red mill GF baking flour, along with some xanthum gum.  The results are terrific - great taste and texture!!",neutral,this flour tastes great but doesn t seem to have the best result when used by itself i had high hopes after reading the reviews and my first attempt pie crust was a flop the dough wouldn t stay together to even think about rolling it out so i patted it into the pan and it tasted good just crumbled i then tried it in crepes and added xanthum gum and it seemed better but still not great my best success with it has been using this and bob s red mill gf baking flour along with some xanthum gum the results are terrific great taste and texture,8
